PAIS,ANO,DEWEY PRINCIPAL,ESCENARIO,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
Panamá,2025,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,"DUNN, STEWART OLIVIA",1
Panamá,2025,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,EDITORIAL D' MC PHERSON,1
Panamá,2025,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,PIGGY PRESS,2
Panamá,2025,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,"RUTH, JANE EILEEN",1
Panamá,2025,800 - Literatura y retórica,ingles,INGLÉS,INGLÉS,EDITORIAL D' MC PHERSON,1
Panamá,2025,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,"CENTRO DE INVESTIGACION, FORMACION Y EMPRENDIMIENTO",1
Panamá,2025,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,PIGGY PRESS,2
Panamá,2025,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,"CENTRO DE INVESTIGACION, FORMACION Y EMPRENDIMIENTO",1
Panamá,2025,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,PIGGY PRESS,2
Paraguay,2010,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,1
Paraguay,2010,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2010,100 - Filosofía y psicología,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2010,200 - Religión,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,3
Paraguay,2010,200 - Religión,espanol,INGLÉS,ESPAÑOL,"FLAVIO DARIO, FLORENTIN RUIZ DIAZ",1
Paraguay,2010,200 - Religión,ingles,INGLÉS,ESPAÑOL,"FLAVIO DARIO, FLORENTIN RUIZ DIAZ",1
Paraguay,2010,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,AVEZAR S.R.L,1
Paraguay,2010,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,18
Paraguay,2010,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,MINISTERIO DE EDUCACION Y CIENCIAS,1
Paraguay,2010,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,LA LEY,1
Paraguay,2010,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,SUDAMERIS BANK SAECA,1
Paraguay,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,LA LEY,1
Paraguay,2010,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,SUDAMERIS BANK SAECA,1
Paraguay,2010,500 - Ciencias naturales y matemáticas,espanol,ALEMÁN,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2010,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,8
Paraguay,2010,600 - Tecnología (Ciencias aplicadas),espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,ALEMÁN,ESPAÑOL,"PETER JOSEPH, HARDEGGER",1
Paraguay,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,FRANCÉS,ESPAÑOL,EMBAJADA DE FRANCIA,1
Paraguay,2010,700 - Las Artes  Bellas artes y artes decorativas,espanol,INGLÉS,ESPAÑOL,ASOCIACION GUYRA PARAGUAY,1
Paraguay,2010,700 - Las Artes  Bellas artes y artes decorativas,ingles,INGLÉS,ESPAÑOL,ASOCIACION GUYRA PARAGUAY,1
Paraguay,2010,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,4
Paraguay,2010,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,5
Paraguay,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,"GLORIA DEL CARMEN, VEAS ZAPATA",1
Paraguay,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,GRUPO SANTILLANA,2
Paraguay,2010,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,"NESTOR SALVADOR, AMARILLA ACOSTA",1
Paraguay,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,"GLORIA DEL CARMEN, VEAS ZAPATA",1
Paraguay,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,GRUPO SANTILLANA,2
Paraguay,2010,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,"NESTOR SALVADOR, AMARILLA ACOSTA",1
Paraguay,2010,900 - Geografía e historia,espanol,ALEMÁN,ESPAÑOL,ASOCIACI,1
Paraguay,2010,900 - Geografía e historia,espanol,ESPAÑOL,ESPAÑOL,EL LECTOR,1
Paraguay,2010,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2010,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,GRUPO SANTILLANA,2
Paraguay,2010,900 - Geografía e historia,espanol,LENGUA NO DETERMINADA,ESPAÑOL,"JUSTO JAVIER, YUBI MEDINA",1
Paraguay,2010,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,GRUPO SANTILLANA,2
Paraguay,2011,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,6
Paraguay,2011,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2011,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,6
Paraguay,2011,100 - Filosofía y psicología,espanol,ALEMÁN,ESPAÑOL,"DIETER, WANNER",1
Paraguay,2011,100 - Filosofía y psicología,espanol,ESLOVACO,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2011,100 - Filosofía y psicología,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,4
Paraguay,2011,200 - Religión,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,3
Paraguay,2011,200 - Religión,espanol,INGLÉS,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2011,200 - Religión,espanol,INGLÉS,ESPAÑOL,INSTITUTO BIBLICO DE ASUNCION,1
Paraguay,2011,200 - Religión,ingles,INGLÉS,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2011,200 - Religión,ingles,INGLÉS,ESPAÑOL,INSTITUTO BIBLICO DE ASUNCION,1
Paraguay,2011,200 - Religión,ingles,INGLÉS,MULTILINGÜE,FONDO UAA - UNIVERSIDAD AUTONOMA DE ASUNCION,1
Paraguay,2011,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,DIRECCION GENERAL DE EDUCACION PERMANENTE. MEC. DGEP,1
Paraguay,2011,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,EMBAJADA DE FRANCIA,1
Paraguay,2011,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,5
Paraguay,2011,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,13
Paraguay,2011,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,17
Paraguay,2011,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2011,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,"CENTRO DE ESTUDIOS DE DERECHO, ECONOMIA Y POLITICA -  CEDEP",1
Paraguay,2011,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,EL LECTOR,1
Paraguay,2011,300 - Ciencias sociales,espanol,ITALIANO,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2011,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,MARIA DEL ROCIO SOLEDAD VELAZQUEZ ALONSO,1
Paraguay,2011,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,"UNIVERSIDAD CATOLICA ""NUESTRA SENORA DE LA ASUNCION"" SEDE ITAPUA",1
Paraguay,2011,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2011,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,"CENTRO DE ESTUDIOS DE DERECHO, ECONOMIA Y POLITICA -  CEDEP",1
Paraguay,2011,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,EL LECTOR,1
Paraguay,2011,400  - Lenguas,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2011,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,14
Paraguay,2011,600 - Tecnología (Ciencias aplicadas),espanol,ESPAÑOL,ESPAÑOL,AVINA-ASUNCION,1
Paraguay,2011,600 - Tecnología (Ciencias aplicadas),espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,3
Paraguay,2011,600 - Tecnología (Ciencias aplicadas),espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,2
Paraguay,2011,600 - Tecnología (Ciencias aplicadas),espanol,LENGUA NO DETERMINADA,ESPAÑOL,SECRETARIA NACIONAL DE TURISMO,1
Paraguay,2011,700 - Las Artes Bellas artes y artes decorativas,espanol,GUARANÍ,ESPAÑOL,PIQUETE,1
Paraguay,2011,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,EL LECTOR,1
Paraguay,2011,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,5
Paraguay,2011,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,4
Paraguay,2011,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,10
Paraguay,2011,800 - Literatura y retórica,espanol,LENGUA NO DETERMINADA,ESPAÑOL,"CRISTIAN, POSTEL",1
Paraguay,2011,800 - Literatura y retórica,espanol,PORTUGUÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2011,800 - Literatura y retórica,portugues,PORTUGUÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2011,900 - Geografía e historia,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,4
Paraguay,2011,900 - Geografía e historia,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,6
Paraguay,2011,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,2
Paraguay,2011,900 - Geografía e historia,espanol,LENGUA NO DETERMINADA,ESPAÑOL,EMBAJADA DE FRANCIA,1
Paraguay,2011,900 - Geografía e historia,espanol,LENGUA NO DETERMINADA,ESPAÑOL,TERRANOVA EDITORIAL S.A.,1
Paraguay,2011,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,2
Paraguay,2012,0 - Generalidades,espanol,ALEMÁN,ESPAÑOL,FUNDACION EN ALIANZA,1
Paraguay,2012,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,6
Paraguay,2012,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,18
Paraguay,2012,0 - Generalidades,espanol,FRANCÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2012,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2012,0 - Generalidades,portugues,PORTUGUÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2012,100 - Filosofía y psicología,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,4
Paraguay,2012,100 - Filosofía y psicología,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,2
Paraguay,2012,200 - Religión,espanol,GRIEGO,ESPAÑOL,JULIO DAM KUEELMAS,2
Paraguay,2012,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,ASOCIACION GUYRA PARAGUAY,1
Paraguay,2012,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,INDUSTRIA GRAFICA EDITORIAL LA REPUBLICA S.R.L,1
Paraguay,2012,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,11
Paraguay,2012,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,SAN JOSE,1
Paraguay,2012,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,15
Paraguay,2012,300 - Ciencias sociales,espanol,GUARANÍ,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2012,400  - Lenguas,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,2
Paraguay,2012,400  - Lenguas,espanol,ESPAÑOL,ESPAÑOL,PIZARRA EDICIONES,2
Paraguay,2012,400  - Lenguas,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,4
Paraguay,2012,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,3
Paraguay,2012,700 - Las Artes  Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,3
Paraguay,2012,700 - Las Artes Bellas artes y artes decorativas,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,1
Paraguay,2012,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,3
Paraguay,2012,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,2
Paraguay,2012,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,43
Paraguay,2012,800 - Literatura y retórica,espanol,GUARANÍ,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2012,900 - Geografía e historia,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2012,900 - Geografía e historia,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2013,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,FAUSTO S.A.,3
Paraguay,2013,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,2
Paraguay,2013,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SAN JOSE,1
Paraguay,2013,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,31
Paraguay,2013,0 - Generalidades,espanol,GUARANÍ,ESPAÑOL,LIBRERIA INTERCONTINENTAL EDITORA E IMPRESORA S.A.,1
Paraguay,2013,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,GRUPO SANTILLANA,2
Paraguay,2013,0 - Generalidades,ingles,INGLÉS,ESPAÑOL,GRUPO SANTILLANA,2
Paraguay,2013,100 - Filosofía y psicología,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2013,100 - Filosofía y psicología,portugues,PORTUGUÉS,PORTUGUÉS,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2013,200 - Religión,espanol,ALEMÁN,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2013,200 - Religión,espanol,ESPAÑOL,ESPAÑOL,LIBROS YERUTI,1
Paraguay,2013,200 - Religión,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,2
Paraguay,2013,200 - Religión,espanol,GRIEGO,ESPAÑOL,LETRA PARAGUAY LATINOAMERICANOS EN TRADUCCION Y ALFABETIZACION,4
Paraguay,2013,200 - Religión,espanol,LENGUA NO DETERMINADA,ESPAÑOL,ARAMI LIBROS,1
Paraguay,2013,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,ARAMI LIBROS,1
Paraguay,2013,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,EDITORIAL GRAFICA ESPECTROGRAF,3
Paraguay,2013,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,FUNDACION EN ALIANZA,1
Paraguay,2013,200 - Religión,portugues,PORTUGUÉS,ESPAÑOL,ARAMI LIBROS,1
Paraguay,2013,200 - Religión,portugues,PORTUGUÉS,ESPAÑOL,EDITORIAL GRAFICA ESPECTROGRAF,3
Paraguay,2013,200 - Religión,portugues,PORTUGUÉS,ESPAÑOL,FUNDACION EN ALIANZA,1
Paraguay,2013,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,INSTITUTO SOCIAL DEL MERCOSUR,1
Paraguay,2013,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,4
Paraguay,2013,300 - Ciencias sociales,espanol,FRANCÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2013,300 - Ciencias sociales,espanol,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD TECNICA DE COMERCIALIZACION Y DESARROLLO,1
Paraguay,2013,400 - Lenguas,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2013,500 - Ciencias naturales y matemáticas,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2013,500 - Ciencias naturales y matemáticas,espanol,GUARANÍ,ESPAÑOL,FUNDACION MOISES BERTONI,1
Paraguay,2013,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2013,800 - Literatura y retórica,espanol,INGLÉS,ESPAÑOL,JENNIFER SHARON HARTLEY,1
Paraguay,2013,800 - Literatura y retórica,ingles,INGLÉS,ESPAÑOL,JENNIFER SHARON HARTLEY,1
Paraguay,2013,900 - Geografía e historia,espanol,ESPAÑOL,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2014,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2014,0 - Generalidades,portugues,PORTUGUÉS,ESPAÑOL,CENTRO DE ESTUDIOS ANTROPOLOGICOS DE LA UNIVERSIDAD CATOLICA (CEADUC),1
Paraguay,2014,200 - Religión,espanol,GUARANÍ,ESPAÑOL,LETRA PARAGUAY LATINOAMERICANOS EN TRADUCCION Y ALFABETIZACION,1
Paraguay,2014,200 - Religión,espanol,ITALIANO,ESPAÑOL,ARZOBISPADO DE ASUNCION,1
Paraguay,2014,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,EDITORIAL GRAFICA ESPECTROGRAF,1
Paraguay,2014,200 - Religión,portugues,PORTUGUÉS,ESPAÑOL,EDITORIAL GRAFICA ESPECTROGRAF,1
Paraguay,2014,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2014,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,SOMOSGAY,1
Paraguay,2014,300 - Ciencias sociales,espanol,PORTUGUÉS,ESPAÑOL,ARANDURA,1
Paraguay,2014,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2014,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,SOMOSGAY,1
Paraguay,2014,300 - Ciencias sociales,portugues,PORTUGUÉS,ESPAÑOL,ARANDURA,1
Paraguay,2014,700 - Las Artes  Bellas artes y artes decorativas,espanol,LENGUA NO DETERMINADA,ESPAÑOL,FUNDACION MIGLIORISI,1
Paraguay,2014,800 - Literatura y retórica,espanol,GUARANÍ,ESPAÑOL,ARANDURA,1
Paraguay,2014,800 - Literatura y retórica,espanol,GUARANÍ,ESPAÑOL,EDITORIAL ATLAS PY,1
Paraguay,2014,900 - Geografía e historia,espanol,FRANCÉS,ESPAÑOL,SOCIEDAD CIENTIFICA DEL PARAGUAY,1
Paraguay,2014,900 - Geografía e historia,espanol,ITALIANO,ESPAÑOL,EDITORIAL DON BOSCO - 2 -,1
Paraguay,2015,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2015,200 - Religión,espanol,ALEMÁN,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2015,200 - Religión,espanol,LENGUA NO DETERMINADA,ESPAÑOL,ARAMI LIBROS,1
Paraguay,2015,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2015,200 - Religión,portugues,PORTUGUÉS,ESPAÑOL,MARBEN EDITORA Y GRAFICA S.A,1
Paraguay,2015,300 - Ciencias sociales,espanol,INGLÉS,ESPAÑOL,"CENTRO DE ESTUDIOS DE DERECHO, ECONOMIA Y POLITICA -  CEDEP",1
Paraguay,2015,300 - Ciencias sociales,ingles,INGLÉS,ESPAÑOL,"CENTRO DE ESTUDIOS DE DERECHO, ECONOMIA Y POLITICA -  CEDEP",1
Paraguay,2015,600 - Tecnología (Ciencias aplicadas),espanol,LENGUA NO DETERMINADA,ESPAÑOL,FEDERACION DE ASOCIACION JAPONESA DE PARAGUAY,1
Paraguay,2015,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,ARANDURA,1
Paraguay,2015,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2015,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2016,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,FONDO DE LAS NACIONES UNIDAS PARA LA INFANCIA (UNICEF),1
Paraguay,2016,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2016,200 - Religión,espanol,GRIEGO,ESPAÑOL,APOSTOLES DE LA DIVINA MISERICORDIA,1
Paraguay,2016,200 - Religión,espanol,GRIEGO,ESPAÑOL,LETRA PARAGUAY LATINOAMERICANOS EN TRADUCCION Y ALFABETIZACION,3
Paraguay,2016,200 - Religión,espanol,ITALIANO,ESPAÑOL,PAULINAS,1
Paraguay,2016,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,EDITORIAL GRAFICA ESPECTROGRAF,1
Paraguay,2016,200 - Religión,portugues,PORTUGUÉS,ESPAÑOL,EDITORIAL GRAFICA ESPECTROGRAF,1
Paraguay,2016,300 - Ciencias sociales,espanol,ALEMÁN,ESPAÑOL,LIBERTY LIBROS,1
Paraguay,2016,300 - Ciencias sociales,espanol,ESPAÑOL,ESPAÑOL,COMITE DE AMERICA LATINA Y EL CARIBE PARA LA DEFENSA DE LOS DERECHOS DE LAS MUJERES - CLADEM,1
Paraguay,2016,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2016,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,ARANDURA,1
Paraguay,2016,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2016,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,ARANDURA,1
Paraguay,2017,0 - Generalidades,espanol,ESPAÑOL,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2017,0 - Generalidades,espanol,INGLÉS,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2017,0 - Generalidades,espanol,LENGUA NO DETERMINADA,ESPAÑOL,MINISTERIO DE SALUD PUBLICA Y BIENESTAR SOCIAL - MSPBS,1
Paraguay,2017,0 - Generalidades,espanol,PORTUGUÉS,ESPAÑOL,EDITORIAL EN ALIANZA S.A.,1
Paraguay,2017,0 - Generalidades,ingles,INGLÉS,ESPAÑOL,SERVILIBRO S.R.L.,1
Paraguay,2017,0 - Generalidades,portugues,PORTUGUÉS,ESPAÑOL,EDITORIAL EN ALIANZA S.A.,1
Paraguay,2017,200 - Religión,espanol,ITALIANO,ESPAÑOL,ARZOBISPADO DE ASUNCION,1
Paraguay,2017,400 - Lenguas,espanol,ESPAÑOL,ESPAÑOL,EDITORIAL EN ALIANZA S.A.,1
Paraguay,2017,600 - Tecnología (Ciencias aplicadas),espanol,PORTUGUÉS,ESPAÑOL,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,1
Paraguay,2017,600 - Tecnología (Ciencias aplicadas),portugues,PORTUGUÉS,ESPAÑOL,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,1
Paraguay,2017,800 - Literatura y retórica,espanol,ESPAÑOL,ESPAÑOL,UNIVERSIDAD DEL NORTE,1
Paraguay,2017,900 - Geografía e historia,espanol,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2017,900 - Geografía e historia,espanol,PORTUGUÉS,ESPAÑOL,ARANDURA,1
Paraguay,2017,900 - Geografía e historia,ingles,INGLÉS,ESPAÑOL,TIEMPO DE HISTORIA,1
Paraguay,2017,900 - Geografía e historia,portugues,PORTUGUÉS,ESPAÑOL,ARANDURA,1
Paraguay,2018,200 - Religión,espanol,ALEMÁN,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2018,300 - Ciencias sociales,espanol,MULTILINGÜE,ESPAÑOL,SECRETARIA DE POLITICAS LINGUISTICAS,2
Paraguay,2018,800 - Literatura y retórica,espanol,ALEMÁN,ESPAÑOL,GOYA,1
Paraguay,2019,200 - Religión,espanol,ALEMÁN,ESPAÑOL,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
Paraguay,2019,200 - Religión,espanol,PORTUGUÉS,ESPAÑOL,ARZOBISPADO DE ASUNCION,1
Paraguay,2019,200 - Religión,ingles,INGLÉS,INGLÉS,CONVENCION DE LOS PASTORES DE LA IGLESIAS MENNONITAS DEL PARAGUAY,1
